"COUNTY","FullAddress","Month","Date","Year","Longitude","Latitude"
"SCOTT ","485  INDIAN CREEK ROAD  , SADIEVILLE , KY","12","18","2013",-84.6145726,38.3620561
"SHELBY ","990 RITTER LANE , WADDY , KY","7","6","2007",-85.1393282,38.1046425
"SIMPSON ","3161 JOHNS LOOP E RD , FRANKLIN , KY","5","3","2004",-86.505175,36.6742806
"SIMPSON ","545 HUMPHREY RD , FRANKLIN , KY","4","10","2005",-86.4902394,36.7623222
"SIMPSON ","954 UPPER PRICES MILL SW RD , FRANKLIN , KY","9","6","2005",-86.6712645,36.6875291
"SPENCER ","3405 TAYLORSVILLE , TAYLORSVILLE , KY","2","22","2006",-85.3512951,38.0775062
"TAYLOR ","933  HAMILTON STREET  , CAMPBELLSVILLE , KY","7","26","2010",-85.3542463,37.3501153
"TODD ","6594 ALLEGRE RD , ALLEGRE , KY","5","31","2004",-87.2133172,36.9383287
"TODD ","2781 JEFFERSON DAVIS E HWY , ALLENSVILLE , KY","3","24","2004",-87.1168001,36.8034232
"TODD ","5610 BUTLER RD , ELKTON , KY","9","2","2004",-87.257999,36.889195
"TODD ","1680 STOKES CHAPEL RD , ELKTON , KY","1","27","2005",-87.2102951,36.8525863
"TODD ","1489 BLUE & GRAY PARK RD , ELKTON , KY","6","7","2005",-86.9215611,30.8195073
"TODD ","325 3RD S ST , GUTHRIE , KY","1","7","2004",-87.1687295,36.6465442
"TODD ","530 HALL RD , SHARON GROVE , KY","1","1","2004",-87.1256951,36.9383406
"TODD ","1485 EAST PENCHEM ROAD , TRENTON , KY","11","20","2008",-87.2203171,36.7078346
"TOWNER ","208  HENSON, APT. 3 STREET , CUMBERLAND , KY","9","8","2015",-82.9884955,36.9781475
"TOWNER ","2427  60 , HARLAN , KY","10","20","2015",-83.3389447,36.8144552
"TRIMBLE ","64 MARTINI LN , BEDFORD , KY","7","24","2004",-85.2807078,38.5338818
"TRIMBLE ","661 RICHMOND HILL RD , BEDFORD , KY","12","9","2004",-85.2497337,38.591457
"TRIMBLE ","918 421 HWY , BEDFORD , KY","3","12","2005",-85.3166969,38.6007119
"TRIMBLE ","456 LEAR LN , BEDFORD , KY","6","11","2005",-85.2700368,38.5024219
"TRIMBLE ","350  MCDOWELL LN LANE 8 , BEDFORD , KY","1","29","2014",-85.3169072,38.5868634
"TRIMBLE ","350  MCDOWELL ENTRADA 6 , EMINENCE , KY","1","10","2014",-85.1805105,38.3700683
"TRIMBLE ","1312 MILTON BEDFORD PIKE , MILTON , KY","3","11","2005",-85.3493455,38.6727502
"TRIMBLE ","9788 HWY 421 N , MILTON , KY","1","12","2006",-85.3720729,38.6987433
"TRIMBLE ","450 SPORTSMAN'S LANE , MILTON , KY","9","15","2006",-85.3498631,38.6911911
"TRIMBLE ","38 FERRY STREET , MILTON , KY","5","26","2007",-85.3691803,38.7240671
"UNION ","673 V.T.CRAWLEY W RD , MORGANFIELD , KY","8","24","2004",-87.9636334,37.7243278
"UNION ","625 JOHNSON ST , STURGIS , KY","11","22","2004",-87.9914153,37.5482382
"UNION ","4259 2834 , STURGIS , KY","1","13","2005",-88.0582338,37.624767
"UNION ","173 ONE-EYE RIDGE RD , STURGIS , KY","4","3","2005",-88.0070088,37.5529737
"WARREN ","3687 MATLOCK PIKE , BOWLING GREEN , KY","1","24","2004",-86.4612742,36.8518563
"WARREN ","6255 BARREN RIVER RD , BOWLING GREEN , KY","1","25","2004",-86.5213988,37.0553004
"WARREN ","727 RIVERSIDE BEN LEO RD , BOWLING GREEN , KY","1","31","2004",-86.5560754,37.1193497
"WARREN ","4546 GLEN LILY RD , BOWLING GREEN , KY","2","15","2004",-86.5249411,37.0169587
"WARREN ","4942 263 HWY , BOWLING GREEN , KY","2","22","2004",-86.5056657,37.1310183
"WARREN ","811 APPLE VALLEY N RD , BOWLING GREEN , KY","3","8","2004",-86.4482599,37.0608285
"WARREN ","1856 LOOP DR 415 , BOWLING GREEN , KY","3","22","2004",-86.4770197,36.9818648
"WARREN ","780 GOODRUM , BOWLING GREEN , KY","3","24","2004",-86.4039908,36.8175892
"WARREN ","955 STUMP BLUFF N , BOWLING GREEN , KY","3","30","2004",-86.5521488,37.0835071
"WARREN ","1070 BOILING SPRINGS RD LOT 103 , BOWLING GREEN , KY","4","13","2004",-86.3074357,37.0701492
"WARREN ","1555 LITTLE BEAVER CREEK RD , BOWLING GREEN , KY","4","19","2004",-86.3229566,37.1050817
"WARREN ","366 H.R. WHITLOCK RD , BOWLING GREEN , KY","6","26","2004",-86.4282483,36.8392979
"WARREN ","1081 PLUM SPRINGS RD , BOWLING GREEN , KY","7","30","2004",-86.3911222,37.0226589
"WARREN ","1133 CAMPBELL N RD , BOWLING GREEN , KY","9","7","2004",-86.4541952,37.0644109
"WARREN ","527 CHEROKEE DRIVE , BOWLING GREEN , KY","9","25","2004",-86.4051314,36.9899807
"WARREN ","1074 CLARENCE ODELL RD , BOWLING GREEN , KY","10","4","2004",-86.5957994,37.017645
"WARREN ","462 WIMPEE SMITH RD , BOWLING GREEN , KY","10","13","2004",-86.6064041,36.9307756
"WARREN ","824 BARRY ST , BOWLING GREEN , KY","11","5","2004",-86.4483842,37.0017705
"WARREN ","2039 RUSSELLVILLE RD 24 , BOWLING GREEN , KY","11","11","2004",-86.4714958,36.9758747
"WARREN ","3743 BRISTOW NE RD , BOWLING GREEN , KY","11","11","2004",-86.3103349,37.0087349
"WARREN ","3224 BARNWOOD AVE B , BOWLING GREEN , KY","12","10","2004",-86.4232785,36.9374135
"WARREN ","145 SYLVIA S WAY A , BOWLING GREEN , KY","1","12","2005",-86.4146871,36.9090009
"WARREN ","980 GOODRUM RD , BOWLING GREEN , KY","1","16","2005",-86.3901738,36.8222871
"WARREN ","1770 HOLLY DR 34 , BOWLING GREEN , KY","1","19","2005",-86.4674458,36.9832055
"WARREN ","456 HERCHEL LUCAS RD , BOWLING GREEN , KY","1","21","2005",-86.3713145,37.0815345
"WARREN ","3195 H E JOHNSON RD , BOWLING GREEN , KY","2","22","2005",-86.3198355,36.8645549
"WARREN ","232b CLARK CIR , BOWLING GREEN , KY","2","27","2005",-86.3644411,36.9969873
"WARREN ","2001 ROCKCREEK DR 12A , BOWLING GREEN , KY","3","7","2005",-86.4799723,36.9827441
"WARREN ","3689 BLUE LEVEL RD , BOWLING GREEN , KY","3","18","2005",-86.5529487,36.9765391
"WARREN ","266 WARREN WAY , BOWLING GREEN , KY","4","3","2005",-86.4595601,36.9918446
"WARREN ","2540 NASHVILLE ROAD , BOWLING GREEN , KY","4","14","2005",-86.4711585,36.9581376
"WARREN ","2175 MOUNT OLIVET RD , BOWLING GREEN , KY","5","21","2005",-86.3701686,37.0483317
"WARREN ","248 ANNA SANDHILL RD , BOWLING GREEN , KY","6","16","2005",-86.3801407,37.0923426
"WARREN ","10963 GLASGOW RD , BOWLING GREEN , KY","11","16","2005",-86.1457747,37.0304365
"WARREN ","1285 PENNS CHAPEL RD , BOWLING GREEN , KY","1","4","2006",-86.3432342,37.0931606
"WARREN ","4331 GIRKINS N RD , BOWLING GREEN , KY","1","11","2006",-86.3728816,37.0935679
"WARREN ","660 EIGHTH E ST , BOWLING GREEN , KY","1","14","2006",-86.4371907,36.9917156
"WARREN ","353 CHERRY WAY , BOWLING GREEN , KY","1","22","2006",-86.4614963,36.9903618
"WARREN ","210 CALE DRIVE , BOWLING GREEN , KY","2","24","2006",-86.3393654,37.0460437
"WARREN ","5052 HAMMETT HILL ROAD , BOWLING GREEN , KY","8","9","2006",-86.6055677,37.0204696
"WARREN ","1705 SMALLHOUSE ROAD , BOWLING GREEN , KY","3","19","2008",-86.4434078,36.9737907
"WARREN ","600  CORVETTE DRIVE  , BOWLING GREEN , KY","4","10","2009",-86.3734252,37.0092757
"WARREN ","1443  RALEIGH WILSON ROAD  , BOWLING GREEN , KY","4","21","2010",-86.3547059,37.104604
"WARREN ","841  LAIN AVENUE  , BOWLING GREEN , KY","5","4","2010",-86.4324052,36.9870062
"WARREN ","287 NORTH CAMPBELL ROAD  , BOWLING GREEN , KY","7","27","2010",-86.4441135,37.0607086
"WARREN ","2041  RUSSELLVILLE ROAD 80 , BOWLING GREEN , KY","9","1","2010",-86.471535,36.9758434
"WARREN ","6130  PENNS CHAPEL ROAD  , BOWLING GREEN , KY","7","30","2011",-86.4153424,37.1077966
"WARREN ","637 EAST 10TH AVE AVENUE , BOWLING GREEN , KY","6","14","2012",-86.4399055,36.9894125
"WARREN ","552  LOST WOODS AVENUE A , BOWLING GREEN , KY","9","20","2012",-86.4726698,36.9577054
"WARREN ","2721  NASHVILLE ROAD 53 , BOWLING GREEN , KY","12","14","2012",-86.4728291,36.9558734
"WARREN ","1801  MORGANTOWN ROAD 250 , BOWLING GREEN , KY","2","21","2013",-86.492462,36.9896957
"WARREN ","1747  WALDEN ROAD , BOWLING GREEN , KY","9","15","2015",-86.5016683,36.9868606
"WARREN ","1986 WINGFIELD CHURCH ROAD , BROWNSVILLE , KY","1","16","2006",-86.2677545,37.1925472
"WARREN ","1373 LAWERENCE RD , SMITHS GROVE , KY","3","24","2004",-86.1411728,36.9608976
"WARREN ","6622  DRIPPING SPRINGS ROAD , SMITHS GROVE , KY","2","4","2015",-86.0504403,37.0475616
"WAYNE ","WEBSTER SPRADLING ROAD 257-0 , MONTICELLO , KY","10","6","2008",-84.8491126,36.8297937
"WAYNE ","608  WILHITE STREET  , MONTICELLO , KY","4","7","2010",-84.8421465,36.8344077
"WAYNE ","8849 EAST KY 92 HIGHWAY  , MONTICELLO , KY","4","9","2010",-84.8188893,36.813144
"WAYNE ","54  VICTORY DRIVE  , MONTICELLO , KY","4","30","2010",-84.8385341,36.8255408
"WAYNE ","290  WILLA DRIVE  , MONTICELLO , KY","5","15","2010",-84.8665131,36.844873
"WAYNE ","64  TENNESSEE STREET  , MONTICELLO , KY","6","16","2010",-84.8355634,36.8245392
"WAYNE ","51 NORTH SPRING DRIVE  , MONTICELLO , KY","8","24","2010",-84.9451189,36.745802
"WAYNE ","85 SOUTH SECOND STREET  , MONTICELLO , KY","3","15","2014",-84.8555564,36.8297729
"WEBSTER ","70 POWELL RD , CLAY , KY","3","22","2004",-87.8257666,37.427205
"WEBSTER ","9201 STATE ROUTE 132 W , CLAY , KY","10","8","2004",-87.8233569,37.4745882
"WEBSTER ","904  ELSMERE STREET , CLAY , KY","1","2","2015",-84.6009033,39.0232768
"WEBSTER ","2008  MCCULLOCH AVENUE , CLAY , KY","1","12","2015",-87.8200159,37.4767119
"WEBSTER ","114 E 24TH STREET , CLAY , KY","2","1","2015",-82.989147,38.7516722
"WEBSTER ","59  DUBLIN STREET 7 , DIXON , KY","8","12","2012",-87.6902886,37.5178218
"WEBSTER ","1301  BOWIE TRAIL TRAIL D , DIXON , KY","10","11","2012",-87.6902886,37.5178218
"WEBSTER ","2338  CARTER ROAD 7 , DIXON , KY","11","6","2012",-87.6902886,37.5178218
"WEBSTER ","1430 WEST 3RD STREET  , DIXON , KY","1","13","2013",-87.6902886,37.5178218
"WEBSTER ","804  PENNBROOKE AVENUE  , DIXON , KY","4","13","2013",-87.6902886,37.5178218
"WEBSTER ","636  CHUCK GRAY COURT 17 , DIXON , KY","5","23","2013",-87.6902886,37.5178218
"WEBSTER ","2637 STATE ROUTE 1917 , PROVIDENCE , KY","1","18","2004",-87.8723011,37.3880883
"WEBSTER ","1455 DALTON RD , PROVIDENCE , KY","4","25","2004",-87.7264605,37.3198174
"WEBSTER ","2323 BABTISTS HILL RD , PROVIDENCE , KY","3","11","2005",-87.7970051,37.4116714
"WEBSTER ","305 GISH ROAD , SEBREE , KY","11","5","2008",-87.4681278,37.574039
"WHITLEY ","2845 KY HWY 3436 , CORBIN , KY","2","24","2005",-84.0532728,36.9096723
"WHITLEY ","131  PERKINS STREET  , CORBIN , KY","9","6","2010",-84.0933801,36.9010582
"WHITLEY ","46  JENNY LANE, CORBIN , KY","12","14","2013",-84.0566844,36.9735736
"WHITLEY ","8779 SOUTH KENTUCKY HIGHWAY 26, ROCKHOLDS , KY","4","29","2013",-84.1169241,36.8285802
"WHITLEY ","71 DAVENPORT LANE , WILLIAMSBURG , KY","3","31","2006",-84.2029716,36.8193915
"WHITLEY ","448  LONG BOTTOM ROAD  , WILLIAMSBURG , KY","8","17","2011",-84.2812929,36.7844774
"WHITLEY ","249  NANNIE HUBBARD, WILLIAMSBURG , KY","7","20","2012",-84.2244063,36.8037374
"WHITLEY ","2568 SOUTH STATE 204 HIGHWAY  , WILLIAMSBURG , KY","3","15","2013",-84.2295906,36.8069673
"WHITLEY ","581  BRUSH ARBOR ROAD  BOX 113 , WILLIAMSBURG , KY","12","7","2014",-84.1596561,36.7434169
"WHITLEY ","600 SE BRUSH ARBOR ROAD BOX 683 , WILLIAMSBURG , KY","4","26","2015",-84.1596561,36.7434169
"WHITLEY ","78  LETHA PETRY ROAD  , WILLISBURG , KY","8","22","2011",-84.2343896,36.8133642
"WYANDOTTE ","955 74TH S ST , KANSAS CITY , KY","2","10","2005",-84.2700179,37.8393332
