"COUNTY","FullAddress","STATE","Month","Date","Year","lon","lat"
"TULSA ","  1742 ERIE S AVE, TULSA , OK","OK",1,25,2001,-95.916773,36.136882
"TULSA ","  10130 ADMIRAL E BLVD A, TULSA , OK","OK",2,6,2001,-95.8641354,36.1594241
"TULSA ","  5804 CHARLES PAGE W BLVD, TULSA , OK","OK",2,6,2001,-96.057494,36.147827
"TULSA ","  1336 72ND EAST N AVE, TULSA , OK","OK",2,18,2001,-95.897077,36.174441
"TULSA ","  3616 2ND E ST 28, TULSA , OK","OK",2,20,2001,-95.936085,36.1576669
"TULSA ","  2156 29TH E ST, TULSA , OK","OK",2,20,2001,-95.960605,36.1217682
"TULSA ","  5418 7TH E ST, TULSA , OK","OK",2,25,2001,-95.9161287,36.1507225
"TULSA ","  3614 120TH EAST S AVE, TULSA , OK","OK",2,26,2001,-95.8449289,36.110179
"TULSA ","  6834 52 E ST, TULSA , OK","OK",2,26,2001,-95.899475,36.0883107
"TULSA ","  11911 22 E ST, TULSA , OK","OK",3,21,2001,-95.843633,36.131915
"TULSA ","  2133 BIRMINGHAM N PL, TULSA , OK","OK",3,22,2001,-95.952349,36.185555
"TULSA ","  102 MAYBELLE N AVE, TULSA , OK","OK",3,25,2001,-96.002262,36.155064
"TULSA ","  1308 TRENTON N AVE, TULSA , OK","OK",3,29,2001,-95.969701,36.173657
"TULSA ","  5904 68TH S AVE, TULSA , OK","OK",4,1,2001,-95.9006141,36.0779985
"TULSA ","  4550 30TH S, TULSA , OK","OK",4,2,2001,-96.026482,36.097275
"TULSA ","  4550 30 WEST S AVE, TULSA , OK","OK",4,7,2001,-96.026482,36.097275
"TULSA ","  4117 INDEPENDENCE W ST, TULSA , OK","OK",4,13,2001,-95.9307571,36.1662469
"TULSA ","  1511 DELAWARE N PL, TULSA , OK","OK",4,19,2001,-95.948361,36.177636
"TULSA ","  6530 PINE E PL, TULSA , OK","OK",4,19,2001,-95.903243,36.177756
"TULSA ","  34 GARY N AVE 1/2, TULSA , OK","OK",4,21,2001,-95.942804,36.161244
"TULSA ","  3105 147 EAST S AVE  G, TULSA , OK","OK",4,21,2001,-95.8135975,36.1186234
"TULSA ","  2217 59 E ST 221, TULSA , OK","OK",4,21,2001,-95.959428,36.0797845
"TULSA ","  2513 NORWOOD N PL, TULSA , OK","OK",4,24,2001,-95.905957,36.190402
"TULSA ","  612 ATLANTA S AVE, TULSA , OK","OK",4,25,2001,-95.956225,36.151331
"TULSA ","  10103 22ND E ST, TULSA , OK","OK",4,26,2001,-95.8642969,36.131811
"TULSA ","  5830 CHARLES PAGE W, TULSA , OK","OK",5,2,2001,-96.0585067,36.1481422
"TULSA ","  6616 4TH STREET SOUTH E, TULSA , OK","OK",5,3,2001,-95.9027446,36.1570533
"TULSA ","  1535 JOPLIN N AVE, TULSA , OK","OK",5,15,2001,-95.911598,36.178456
"TULSA ","  632 LATIMER E CT, TULSA , OK","OK",5,21,2001,-95.985434,36.170817
"TULSA ","  12936 35 E SR 1006, TULSA , OK","OK",5,25,2001,-96.1799785,36.7489964
"TULSA ","  12936 35TH E ST 1006, TULSA , OK","OK",5,27,2001,-95.8330671,36.1126808
"TULSA ","  4481 31 E ST 293, TULSA , OK","OK",5,28,2001,-95.9268791,36.1188411
"TULSA ","  501 73RD WEST S AVE, TULSA , OK","OK",5,31,2001,-96.073872,36.150242
"TULSA ","8906 EAST 49TH PLACE  , TULSA , OK","OK",6,4,2001,-95.877192,36.0917481
"TULSA ","  233 70 EAST S AVE, TULSA , OK","OK",6,7,2001,-95.898676,36.157887
"TULSA ","  6345 4TH E TER, TULSA , OK","OK",6,13,2001,-95.905392,36.1561424
"TULSA ","  105 21ST E ST 7, TULSA , OK","OK",6,14,2001,-95.9855171,36.1333652
"TULSA ","  1133 XANTHUS S AVE, TULSA , OK","OK",6,14,2001,-95.9635016,36.1465566
"TULSA ","  535 73 E S AVE, TULSA , OK","OK",6,15,2001,-95.89529,36.153082
"TULSA ","  2733 NORWOOD N, TULSA , OK","OK",6,18,2001,-95.907004,36.194672
"TULSA ","  3867 118TH E S AVE, TULSA , OK","OK",6,21,2001,-95.8453229,36.106338
"TULSA ","  29 LAKEWOOD N AVE 113, TULSA , OK","OK",6,27,2001,-95.9086916,36.1619319
"TULSA ","  5820 CHARLES PAGE W BLVD, TULSA , OK","OK",6,27,2001,-96.0581739,36.147825
"TULSA ","  613 65TH W S AVE, TULSA , OK","OK",7,2,2001,-96.0651896,36.1483973
"TULSA ","  12115 32ND E PL, TULSA , OK","OK",7,4,2001,-95.8410059,36.117055
"TULSA ","  3612  114TH EAST S AVE, TULSA , OK","OK",7,6,2001,-95.850716,36.110725
"TULSA ","  2712 116 EAST S PL, TULSA , OK","OK",7,6,2001,-95.846841,36.124664
"TULSA ","  3932 CINCINNATTI S AVE B, TULSA , OK","OK",7,24,2001,-95.98262,36.10511
"TULSA ","  7122 ERIE S AVE 803, TULSA , OK","OK",7,26,2001,-95.9167926,36.1501094
"TULSA ","  3648 GALVESTON S AVE, TULSA , OK","OK",7,26,2001,-95.9984659,36.109902
"TULSA ","  2922 137 EAST S PL, TULSA , OK","OK",7,26,2001,-95.823099,36.120339
"TULSA ","  2922 137 S PL, TULSA , OK","OK",7,28,2001,-95.823099,36.120339
"TULSA ","  2542 61ST E ST, TULSA , OK","OK",8,4,2001,-95.952686,36.0752661
"TULSA ","  2706 HASKELL E ST, TULSA , OK","OK",8,7,2001,-95.9511156,36.1646931
"TULSA ","  2034 51ST E ST B, TULSA , OK","OK",8,21,2001,-95.9619569,36.089718
"TULSA ","  903 KNOXVILLE N AVE, TULSA , OK","OK",8,22,2001,-95.936058,36.16718
"TULSA ","  3312 149TH E S AVE, TULSA , OK","OK",8,30,2001,-95.810415,36.117285
"TULSA ","  8901 51ST S W ST, TULSA , OK","OK",9,6,2001,-96.0933407,36.0903624
"TULSA ","  3211 (A) EASTON E ST, TULSA , OK","OK",9,13,2001,-95.942132,36.163759
"TULSA ","  3211 (B) EASTON E ST, TULSA , OK","OK",9,19,2001,-95.942132,36.163759
"TULSA ","  421 76TH EAST S AVE, TULSA , OK","OK",9,28,2001,-95.892291,36.15644
"TULSA ","  519 73RD EAST S AVE, TULSA , OK","OK",10,23,2001,-95.895292,36.153658
"TULSA ","  7339 58TH E PL, TULSA , OK","OK",10,25,2001,-95.893237,36.079871
"TULSA ","  1627 ARCHER E ST, TULSA , OK","OK",10,29,2001,-95.968213,36.162821
"TULSA ","  7434 LEWIS S AVE 7B, TULSA , OK","OK",11,2,2001,-95.9578471,36.0568256
"TULSA ","  4720 29TH WEST S AVE, TULSA , OK","OK",11,12,2001,-96.0253819,36.094749
"TULSA ","  5217 36TH E ST, TULSA , OK","OK",11,12,2001,-95.9181083,36.1116114
"TULSA ","  4749 MAYBELLE S AVE, TULSA , OK","OK",11,13,2001,-96.001647,36.094906
"TULSA ","  1612 131 EAST S PL C, TULSA , OK","OK",11,15,2001,-95.8303551,36.1398875
"TULSA ","  2626 15TH E ST, TULSA , OK","OK",11,16,2001,-95.952545,36.140257
"TULSA ","  1627 ARCHER E ST, TULSA , OK","OK",12,4,2001,-95.968213,36.162821
"TULSA ","  11220 ARCHER E PL 104, TULSA , OK","OK",12,8,2001,-95.8515392,36.1636746
"TULSA ","  717 49TH W ST 112, TULSA , OK","OK",12,21,2001,-96.0471713,36.1473882
"TULSA ","  532 57TH W S AVE, TULSA , OK","OK",1,2,2002,-96.0561984,36.1495485
"TULSA ","  12326 ARCHER E ST G, TULSA , OK","OK",1,2,2002,-95.8409106,36.1631307
"TULSA ","  1416 KING E ST, TULSA , OK","OK",1,10,2002,-95.9724838,36.1676017
"TULSA ","  8118 16TH E ST 110, TULSA , OK","OK",1,16,2002,-95.8855803,36.1389009
"TULSA ","  6326 VIRGIN E ST, TULSA , OK","OK",1,26,2002,-95.9062255,36.1841976
"TULSA ","  1904 MOHAWK E BLVD, TULSA , OK","OK",2,6,2002,-95.964654,36.201575
"TULSA ","  12422 14TH E ST, TULSA , OK","OK",2,7,2002,-95.836542,36.142276
"TULSA ","  416 44 S AVE, TULSA , OK","OK",2,8,2002,-96.041907,36.1510589
"TULSA ","  2705 ADMIRAL E CT, TULSA , OK","OK",2,22,2002,-95.951267,36.161972
"TULSA ","  4104 130TH S AVE 411, TULSA , OK","OK",3,8,2002,-95.8326664,36.1040187
"TULSA ","  6011 MARION S AVE, TULSA , OK","OK",3,28,2002,-95.9350119,36.0757021
"TULSA ","  820 QUAKER S AVE, TULSA , OK","OK",3,29,2002,-95.974785,36.14955
"TULSA ","  2115 SOUTHWEST  BLVD, TULSA , OK","OK",4,1,2002,-96.0069373,36.1326383
"TULSA ","  5537 47 E PL 213, TULSA , OK","OK",4,2,2002,-95.91543,36.0949451
"TULSA ","  1148 73RD EAST S AVE 74112, TULSA , OK","OK",4,9,2002,-95.8960029,36.1462999
"TULSA ","  1322 MAPLEWOOD N AVE, TULSA , OK","OK",4,30,2002,-95.908904,36.173779
"TULSA ","  7841 2ND E ST, TULSA , OK","OK",5,2,2002,-95.888634,36.158892
"TULSA ","  1809 73RD E ST 209, TULSA , OK","OK",5,8,2002,-95.9655391,36.058337
"TULSA ","  3106 26 E ST, TULSA , OK","OK",5,17,2002,-95.944659,36.125769
"TULSA ","  1109 68TH N AVE, TULSA , OK","OK",5,21,2002,-95.900249,36.170149
"TULSA ","  2640 HASKELL E ST, TULSA , OK","OK",5,23,2002,-95.9518487,36.1642726
"TULSA ","  5317 MARSHALL E CT, TULSA , OK","OK",5,24,2002,-95.9174545,36.1730665
"TULSA ","  3317 MARION S AVE, TULSA , OK","OK",5,31,2002,-95.934351,36.1145349
"TULSA ","  8130 12TH E ST G1, TULSA , OK","OK",6,3,2002,-95.8852239,36.145869
"TULSA ","  531 27TH N AVE, TULSA , OK","OK",6,6,2002,-96.0222579,36.160044
"TULSA ","  1548 LEWIS S AVE C, TULSA , OK","OK",6,6,2002,-95.958563,36.1388279
"TULSA ","  2417 MARSHALL E ST, TULSA , OK","OK",6,20,2002,-95.95754,36.172793
"TULSA ","  7316 NEWTON E ST, TULSA , OK","OK",7,27,2002,-95.8949559,36.172418
"TULSA ","  10740 42ND E ST 903, TULSA , OK","OK",8,17,2002,-95.9801841,36.1025142
"TULSA ","  8642 86TH EAST S AVE, TULSA , OK","OK",8,19,2002,-95.8793623,36.1077613
"TULSA ","  7102 129TH EAST N AVE, TULSA , OK","OK",8,21,2002,-95.8301629,36.2573988
"TULSA ","  3139 MINGO S RD 904, TULSA , OK","OK",8,26,2002,-95.8676829,36.1176337
"TULSA ","  2015 2ND E ST A, TULSA , OK","OK",8,29,2002,-95.962607,36.157879
"TULSA ","  1969 1/2 TECUMSEH E ST, TULSA , OK","OK",8,30,2002,-95.9968259,36.1823817
"TULSA ","  1611 KNOCKSVILLE  AVE, TULSA , OK","OK",9,6,2002,-95.936654,36.13829
"TULSA ","  6753 INDEPENDENCE E PL, TULSA , OK","OK",9,9,2002,-95.899434,36.167134
"TULSA ","  21 39TH WEST N AVE, TULSA , OK","OK",9,12,2002,-96.0367701,36.1562292
"TULSA ","  1915 NORWOOD N AVE, TULSA , OK","OK",9,13,2002,-95.907136,36.182532
"TULSA ","  10855 15TH E ST, TULSA , OK","OK",9,19,2002,-95.853657,36.1406289
"TULSA ","  1327 64TH E ST 6, TULSA , OK","OK",9,23,2002,-95.973983,36.070287
"TULSA ","  4012 LEWIS N AVE, TULSA , OK","OK",10,8,2002,-95.9608219,36.210987
"TULSA ","  6827 TRENTON N AVE 1, TULSA , OK","OK",10,8,2002,-95.9689736,36.254166
"TULSA ","  1115 ROCKFORD S AVE B, TULSA , OK","OK",10,9,2002,-95.971819,36.147295
"TULSA ","  3710 TOLEDO S AVE, TULSA , OK","OK",10,10,2002,-95.9266729,36.10964
"TULSA ","  1543 54TH E ST, TULSA , OK","OK",10,14,2002,-95.96953,36.085976
"TULSA ","  847 64TH W AVE S, TULSA , OK","OK",10,16,2002,-96.064239,36.145365
"TULSA ","  109 36TH W. S AVE, TULSA , OK","OK",10,17,2002,-96.031938,36.15395
"TULSA ","  7816 COLLEGE S AVE TULSA, TULSA , OK","OK",10,21,2002,-95.9450516,36.0486229
"TULSA ","  5919 68TH W S AVE, TULSA , OK","OK",10,21,2002,-96.0687942,36.0770109
"TULSA ","  2831 GARRISON N PL, TULSA , OK","OK",10,23,2002,-95.985349,36.196084
"TULSA ","  2121 UTE E, TULSA , OK","OK",10,26,2002,-95.961505,36.183659
"TULSA ","  2129 103RD EAST S AVE, TULSA , OK","OK",10,30,2002,-95.862117,36.132333
"TULSA ","  6704 INDEPENDENCE E ST, TULSA , OK","OK",11,9,2002,-95.9015189,36.1658929
"TULSA ","  2934 66TH W ST, TULSA , OK","OK",11,13,2002,-96.026299,36.0680539
"TULSA ","  336 45TH E CT, TULSA , OK","OK",11,16,2002,-95.979485,36.097222
"TULSA ","  2138 45 W PL, TULSA , OK","OK",11,19,2002,-96.01758,36.097283
"TULSA ","  702 129TH S, TULSA , OK","OK",11,21,2002,-95.8339699,36.1513739
"TULSA ","  2725 CAMERON W ST, TULSA , OK","OK",11,23,2002,-96.02388,36.158225
"TULSA ","  4630 DARLINGTON S AVE 45, TULSA , OK","OK",11,24,2002,-95.9184198,36.0960063
"TULSA ","  3608 GALVESTON S AVE, TULSA , OK","OK",12,2,2002,-95.9985899,36.111199
"TULSA ","  4704 30TH S AVE, TULSA , OK","OK",12,5,2002,-96.026493,36.095266
"TULSA ","  323 11TH E ST 302, TULSA , OK","OK",12,8,2002,-95.9826338,36.1474915
"TULSA ","  1543 59TH W ST, TULSA , OK","OK",12,10,2002,-96.0093443,36.0780922
"TULSA ","  2223 TECUMSEH E ST, TULSA , OK","OK",12,15,2002,-95.959365,36.182296
"TULSA ","  4840 34TH WEST W AVE, TULSA , OK","OK",12,18,2002,-96.031007,36.0921949
"TULSA ","  1137 NEW HAVEN N AVE, TULSA , OK","OK",12,18,2002,-95.932744,36.1712
"TULSA ","  103 108TH EAST S AVE, TULSA , OK","OK",12,21,2002,-95.855861,36.158746
"TULSA ","  5174 33RD W S AVE, TULSA , OK","OK",1,6,2003,-96.029944,36.087311
"TULSA ","  6530 PINE E PL, TULSA , OK","OK",1,8,2003,-95.903243,36.177756
"TULSA ","  8642  86 E S AVE, TULSA , OK","OK",1,9,2003,-95.8793623,36.1077613
"TULSA ","  4115 28TH E PL, TULSA , OK","OK",1,10,2003,-95.930052,36.121727
"TULSA ","  216 187 E S AVE, TULSA , OK","OK",1,17,2003,-95.995179,36.1532498
"TULSA ","  924 37TH E PL, TULSA , OK","OK",1,21,2003,-95.981578,36.108096
"TULSA ","  532 QUANAH N AVE, TULSA , OK","OK",1,23,2003,-96.007265,36.15992
"TULSA ","  15 30TH WEST N AVE, TULSA , OK","OK",1,24,2003,-96.0259259,36.1553369
"TULSA ","  1737 INDIANAPOLIS S AVE, TULSA , OK","OK",1,24,2003,-95.938892,36.135579
"TULSA ","  6324 NEWTON E PL, TULSA , OK","OK",1,29,2003,-95.906591,36.1743529
"TULSA ","  600 CIVIC CENTER, TULSA , OK","OK",1,31,2003,-95.9961081,36.1493344
"TULSA ","  1710 MAPLEWOOD N AVE, TULSA , OK","OK",2,3,2003,-95.9088,36.180294
"TULSA ","  6018 2ND E ST, TULSA , OK","OK",2,3,2003,-95.909269,36.158537
"TULSA ","  9550 LATIMER E ST, TULSA , OK","OK",2,4,2003,-95.870192,36.169529
"TULSA ","  3535 ARCHER E ST, TULSA , OK","OK",2,7,2003,-95.93655,36.162866
"TULSA ","  6143 9 TH W ST, TULSA , OK","OK",2,11,2003,-96.0626056,36.1463593
"TULSA ","  1007 EVANSTON N AVE, TULSA , OK","OK",2,21,2003,-95.946703,36.168383
"TULSA ","  3535 ARCHER E ST, TULSA , OK","OK",2,26,2003,-95.93655,36.162866
"TULSA ","  4519 31ST WEST AVE S AVE, TULSA , OK","OK",3,1,2003,-96.026985,36.09832
"TULSA ","  5409 71ST E ST 17, TULSA , OK","OK",3,1,2003,-95.916407,36.0609273
"TULSA ","  8523 WINSTON S AVE, TULSA , OK","OK",3,2,2003,-95.922786,36.039368
"TULSA ","  1212 INDEPENDENCE E ST, TULSA , OK","OK",3,2,2003,-95.976302,36.165846
"TULSA ","  6220 OKLAHOMA E ST, TULSA , OK","OK",3,3,2003,-95.908208,36.174513
"TULSA ","  4019 130TH EAST S AVE, TULSA , OK","OK",3,9,2003,-95.8316729,36.105205
"TULSA ","  13008 17 PL E, TULSA , OK","OK",3,10,2003,-95.8319898,36.1379927
"TULSA ","  9727 11 E ST 49, TULSA , OK","OK",3,13,2003,-95.867926,36.149648
"TULSA ","  322 161 S ST, TULSA , OK","OK",3,17,2003,-95.7975305,36.1549367
"TULSA ","  4021 28TH E ST, TULSA , OK","OK",3,20,2003,-95.930826,36.1220489
"TULSA ","  116 KNOXVILLE S AVE, TULSA , OK","OK",3,21,2003,-95.937202,36.158488
"TULSA ","  2618 OSWEGO S TER, TULSA , OK","OK",3,26,2003,-95.934432,36.125056
"TULSA ","  534 91ST N ST, TULSA , OK","OK",3,27,2003,-95.8755148,36.1662281
"TULSA ","  6220 OKLAHOMA E ST, TULSA , OK","OK",3,27,2003,-95.908208,36.174513
"TULSA ","  202 193RD EAST S AVE 101, TULSA , OK","OK",3,27,2003,-95.764078,36.1584174
"TULSA ","  718 39TH WEST S AVE, TULSA , OK","OK",3,29,2003,-96.0362376,36.1473449
"TULSA ","  13177 29TH E ST, TULSA , OK","OK",3,29,2003,-95.82649,36.122289
"TULSA ","  157 DELAWARE N PL, TULSA , OK","OK",3,31,2003,-95.9478929,36.1646692
"TULSA ","  216 YORKTOWN S AVE, TULSA , OK","OK",4,3,2003,-95.96244,36.156916
"TULSA ","  2226 35TH E ST, TULSA , OK","OK",4,4,2003,-95.959117,36.112924
"TULSA ","  4828 74TH S AVE 64-S, TULSA , OK","OK",4,5,2003,-95.8944131,36.0934486
"TULSA ","  3416 33RD E ST, TULSA , OK","OK",4,9,2003,-95.938346,36.114939
"TULSA ","  1616 ADMIRAL W BLVD, TULSA , OK","OK",4,10,2003,-96.010902,36.153335
"TULSA ","  2731 134TH EAST S AVE, TULSA , OK","OK",4,11,2003,-95.827164,36.124578
"TULSA ","  2731 134TH S AVE, TULSA , OK","OK",4,11,2003,-95.827164,36.124578
"TULSA ","  1903 BRADY W ST, TULSA , OK","OK",4,15,2003,-96.01396,36.157188
"TULSA ","  711 LEWIS S AVE, TULSA , OK","OK",4,19,2003,-95.957947,36.150335
"TULSA ","  1935 49TH W ST, TULSA , OK","OK",4,22,2003,-96.0472239,36.1355881
"TULSA ","  11916 37TH E ST, TULSA , OK","OK",4,22,2003,-95.845387,36.109783
"TULSA ","  811 95TH EAST N AVE, TULSA , OK","OK",4,24,2003,-95.8713481,36.1667954
"TULSA ","  2524 51ST W ST, TULSA , OK","OK",4,25,2003,-96.0219879,36.089469
"TULSA ","  2048 51 E ST A, TULSA , OK","OK",4,25,2003,-95.9616595,36.0897422
"TULSA ","  7105 1ST W ST, TULSA , OK","OK",4,30,2003,-96.070593,36.154922
"TULSA ","  13 54TH E PL, TULSA , OK","OK",5,2,2003,-95.983885,36.085109
"TULSA ","  9143 OKLAHOMA E PL, TULSA , OK","OK",5,16,2003,-95.87296,36.176757
"TULSA ","  503 KINGSTON N AVE, TULSA , OK","OK",5,17,2003,-95.909318,36.163958
"TULSA ","  73 ZUNIS N AVE, TULSA , OK","OK",5,20,2003,-95.96046,36.162459
"TULSA ","  1136 SANDUSKY N AVE, TULSA , OK","OK",6,5,2003,-95.928628,36.17104
"TULSA ","  816 95 EAST N AVE, TULSA , OK","OK",6,5,2003,-95.871385,36.1668451
"TULSA ","  1051 60TH E ST 928, TULSA , OK","OK",6,17,2003,-95.9780714,36.0770704
"TULSA ","  2427 PITTSBURG N AVE, TULSA , OK","OK",6,26,2003,-95.9306672,36.1893904
"TULSA ","  532 QUANAH N AVE, TULSA , OK","OK",6,26,2003,-96.007265,36.15992
"TULSA ","  4325 BRADEN S PL, TULSA , OK","OK",6,28,2003,-95.918609,36.10023
"TULSA ","  1548 LEWIS S AVE A, TULSA , OK","OK",7,3,2003,-95.958563,36.1388279
"TULSA ","  708 72ND EAST AVENUE N, TULSA , OK","OK",7,9,2003,-95.897034,36.164661
"TULSA ","  1611 COLUMBIA N AVE, TULSA , OK","OK",7,12,2003,-95.951761,36.178803
"TULSA ","  1006 ST LOUIS S ST A, TULSA , OK","OK",7,12,2003,-95.971333,36.148718
"TULSA ","  2111 ERIE N AVE, TULSA , OK","OK",7,18,2003,-95.9158999,36.1847009
"TULSA ","  816 95TH EAST N AVE, TULSA , OK","OK",7,25,2003,-95.871385,36.1668451
"TULSA ","  338 41ST W. S AVE, TULSA , OK","OK",8,7,2003,-96.038647,36.152171
"TULSA ","  4317 27TH E ST, TULSA , OK","OK",8,12,2003,-95.9277513,36.1230249
"TULSA ","  532 QUANAH N AVE, TULSA , OK","OK",8,13,2003,-96.007265,36.15992
"TULSA ","  2540 NEWTON E ST, TULSA , OK","OK",8,19,2003,-95.954472,36.173229
"TULSA ","  9711 75TH E ST 521, TULSA , OK","OK",8,21,2003,-95.8682525,36.0557206
"TULSA ","  1520 66TH E PL, TULSA , OK","OK",8,25,2003,-95.9702932,36.067682
"TULSA ","  520 OXFORD N AVE, TULSA , OK","OK",8,28,2003,-95.906203,36.164624
"TULSA ","  8642 86TH E S AVE, TULSA , OK","OK",8,28,2003,-95.8793623,36.1077613
"TULSA ","  3127 4TH E ST, TULSA , OK","OK",9,2,2003,-95.943636,36.1557389
"TULSA ","  1548 LEWIS S AVE, TULSA , OK","OK",9,4,2003,-95.958563,36.1388279
"TULSA ","  6122 28TH PLACE NORTH E PL, TULSA , OK","OK",9,4,2003,-95.910187,36.1967737
"TULSA ","  9853 12TH E ST H, TULSA , OK","OK",9,8,2003,-95.8665112,36.1461932
"TULSA ","  2930 66TH EAST S AVE, TULSA , OK","OK",9,15,2003,-95.902524,36.120154
"TULSA ","  702 129TH EAST S AVE, TULSA , OK","OK",9,16,2003,-95.8339699,36.1513739
"TULSA ","  847 64 WEST S AVE, TULSA , OK","OK",9,22,2003,-96.064239,36.145365
"TULSA ","  818 51ST W ST 3, TULSA , OK","OK",9,22,2003,-96.0015739,36.089792
"TULSA ","  2425 51ST W ST, TULSA , OK","OK",9,24,2003,-96.0204036,36.0898673
"TULSA ","  3508 43RD W PL, TULSA , OK","OK",9,24,2003,-96.032411,36.099699
"TULSA ","  12332 15TH E ST, TULSA , OK","OK",9,30,2003,-95.838942,36.140895
"TULSA ","  2524 51ST W ST, TULSA , OK","OK",10,2,2003,-96.0219879,36.089469
"TULSA ","  9765 5TH E ST, TULSA , OK","OK",10,9,2003,-95.865805,36.154702
"TULSA ","  126 NOGALAS N AVE, TULSA , OK","OK",10,10,2003,-96.003272,36.155995
"TULSA ","  2854 44 STREET NORTH E, TULSA , OK","OK",10,14,2003,-95.946994,36.21695
"TULSA ","  412 URBANA S AVE, TULSA , OK","OK",10,15,2003,-95.925868,36.155577
"TULSA ","  2146 NEWTON E ST, TULSA , OK","OK",10,21,2003,-95.960838,36.173217
"TULSA ","  3114 LOUISVILLE S AVE, TULSA , OK","OK",10,23,2003,-95.9361459,36.11794
"TULSA ","  3159 44TH E ST, TULSA , OK","OK",10,23,2003,-95.9419939,36.102068
"TULSA ","  4818 29TH W S AVE, TULSA , OK","OK",10,24,2003,-96.0253989,36.093032
"TULSA ","  1507 BOWEN W PL, TULSA , OK","OK",10,25,2003,-96.009167,36.153221
"TULSA ","  1414 39 E ST B, TULSA , OK","OK",10,27,2003,-95.9731699,36.1060986
"TULSA ","  1722 MARSHALL E PL, TULSA , OK","OK",10,27,2003,-95.966246,36.172731
"TULSA ","  122 166 EAST S AVE, TULSA , OK","OK",10,29,2003,-95.7922331,36.1586672
"TULSA ","  6216 ARCHER E PL, TULSA , OK","OK",10,29,2003,-95.907678,36.162109
"TULSA ","  5217 36 E ST, TULSA , OK","OK",11,3,2003,-95.9181083,36.1116114
"TULSA ","  9339 3RD E PL, TULSA , OK","OK",11,7,2003,-95.871133,36.156777
"TULSA ","  1424 QUAKER S  C, TULSA , OK","OK",11,10,2003,-95.9745335,36.1419924
"TULSA ","  3336 MARSHALL E ST 9, TULSA , OK","OK",11,11,2003,-95.938536,36.171425
"TULSA ","  714 96TH EAST N AVE, TULSA , OK","OK",11,13,2003,-95.8701413,36.1660977
"TULSA ","  1528 68TH EAST N AVE, TULSA , OK","OK",11,13,2003,-95.901248,36.178275
"TULSA ","  4803 JACKSON S AVE 2, TULSA , OK","OK",11,18,2003,-96.0001233,36.0933775
"TULSA ","  532 QUANAH N AVE, TULSA , OK","OK",11,18,2003,-96.007265,36.15992
"TULSA ","  2614 2ND E ST, TULSA , OK","OK",11,19,2003,-95.953124,36.157313
"TULSA ","  4576 38TH E ST, TULSA , OK","OK",11,19,2003,-95.922935,36.107049
"TULSA ","  213 103 EAST S AVE, TULSA , OK","OK",11,19,2003,-95.862751,36.158052
"TULSA ","  128 SANDUSKY N AVE, TULSA , OK","OK",11,21,2003,-95.928378,36.163571
"TULSA ","  126 NOGALES N AVE, TULSA , OK","OK",11,27,2003,-96.003272,36.155995
"TULSA ","  6544 6TH E ST, TULSA , OK","OK",12,1,2003,-95.90272,36.152228
"TULSA ","  4115 35TH WEST S AVE, TULSA , OK","OK",12,3,2003,-96.031683,36.103912
"TULSA ","  6238 OKLAHOMA E PL, TULSA , OK","OK",12,14,2003,-95.907437,36.175544
"TULSA ","  6710 ZUNIS S AVE 1605, TULSA , OK","OK",12,17,2003,-95.9613173,36.0661326
"TULSA ","  8015 WHEELING S AVE D, TULSA , OK","OK",12,29,2003,-95.9641846,36.047431
"TULSA ","  128 (A) SANDUSKY N AVE, TULSA , OK","OK",1,6,2004,-95.928378,36.163571
"TULSA ","  128 (B) SANDASKY N AVE, TULSA , OK","OK",1,6,2004,-95.928378,36.163571
"TULSA ","  1344 1ST E ST 3, TULSA , OK","OK",1,9,2004,-95.9738427,36.1586729
"TULSA ","  259 104TH EAST S AVE, TULSA , OK","OK",1,10,2004,-95.861725,36.156424
"TULSA ","  1428 WINSTON N AVE, TULSA , OK","OK",1,12,2004,-95.923934,36.176326
"TULSA ","  5613 QUAKER S AVE A, TULSA , OK","OK",1,16,2004,-95.9740953,36.0821261
"TULSA ","  4440 GARNETT S RD 1414, TULSA , OK","OK",1,19,2004,-95.85114,36.1423079
"TULSA ","  9902 40TH E ST, TULSA , OK","OK",1,20,2004,-95.866997,36.1051829
"TULSA ","  403 68TH EAST S AVE, TULSA , OK","OK",1,21,2004,-95.900865,36.157013
"TULSA ","  4808 ELWOOD S  205, TULSA , OK","OK",2,3,2004,-95.9951211,36.0939749
"TULSA ","  13104 16TH E ST H, TULSA , OK","OK",2,9,2004,-95.8309211,36.140274
"TULSA ","  2530 QUEBEC S AVE, TULSA , OK","OK",2,12,2004,-95.930629,36.126348
"TULSA ","  3646 LAKEWOOD S AVE C, TULSA , OK","OK",2,20,2004,-95.908951,36.1090775
"TULSA ","  7831 KING E PL, TULSA , OK","OK",2,20,2004,-95.889274,36.169619
"TULSA ","  1337 39TH W ST, TULSA , OK","OK",2,23,2004,-96.008696,36.107314
"TULSA ","  4726 2ND E ST, TULSA , OK","OK",2,26,2004,-95.92292,36.1575
"TULSA ","  1312 ROSEDALE N AVE 1/2, TULSA , OK","OK",2,27,2004,-96.0079573,36.1732584
"TULSA ","  913 COLUMBIA N PL, TULSA , OK","OK",2,27,2004,-95.9503567,36.169175
"TULSA ","  8116 19TH E ST, TULSA , OK","OK",3,4,2004,-95.8863586,36.1352692
